"","date","site","site_name","variable","value"
"5426",2016-05-15 20:00:00,"chbo","Chilbolton Observatory","ethene",0.176062
"5427",2016-05-15 21:00:00,"chbo","Chilbolton Observatory","ethene",0.090028
"5428",2016-05-15 22:00:00,"chbo","Chilbolton Observatory","ethene",0.138321
"5429",NA,"chbo","Chilbolton Observatory","ethene",0.253616
"5430",2016-05-16 00:00:00,"chbo","Chilbolton Observatory","ethene",0.288142
"5431",2016-05-16 01:00:00,"chbo","Chilbolton Observatory","ethene",0.232267
"5432",2016-05-16 02:00:00,"chbo","Chilbolton Observatory","ethene",0.329137
"5433",2016-05-16 03:00:00,"chbo","Chilbolton Observatory","ethene",0.319604
"5434",2016-05-16 04:00:00,"chbo","Chilbolton Observatory","ethene",0.366919
"5435",2016-05-16 05:00:00,"chbo","Chilbolton Observatory","ethene",0.335723
"5436",2016-05-16 06:00:00,"chbo","Chilbolton Observatory","ethene",0.263476
"5437",2016-05-16 07:00:00,"chbo","Chilbolton Observatory","ethene",0.266477
"5438",2016-05-16 08:00:00,"chbo","Chilbolton Observatory","ethene",0.177034
"5439",2016-05-16 09:00:00,"chbo","Chilbolton Observatory","ethene",0.157373
"5440",2016-05-16 10:00:00,"chbo","Chilbolton Observatory","ethene",0.157942
"5441",2016-05-16 11:00:00,"chbo","Chilbolton Observatory","ethene",0.085055
"5442",2016-05-16 12:00:00,"chbo","Chilbolton Observatory","ethene",0.09635
"5443",2016-05-16 13:00:00,"chbo","Chilbolton Observatory","ethene",0.10134
"5444",2016-05-16 14:00:00,"chbo","Chilbolton Observatory","ethene",0.096361
"5445",2016-05-16 15:00:00,"chbo","Chilbolton Observatory","ethene",0.106818
"5446",2016-05-16 20:00:00,"chbo","Chilbolton Observatory","ethene",0.149056
"5447",2016-05-16 21:00:00,"chbo","Chilbolton Observatory","ethene",0.119679
"5448",2016-05-16 22:00:00,"chbo","Chilbolton Observatory","ethene",0.135264
"5449",NA,"chbo","Chilbolton Observatory","ethene",0.114122
"5450",2016-05-17 00:00:00,"chbo","Chilbolton Observatory","ethene",0.062647
"5451",2016-05-17 01:00:00,"chbo","Chilbolton Observatory","ethene",0.15451
"5452",2016-05-17 02:00:00,"chbo","Chilbolton Observatory","ethene",0.238585
"5453",2016-05-17 03:00:00,"chbo","Chilbolton Observatory","ethene",0.24029
"5454",2016-05-17 04:00:00,"chbo","Chilbolton Observatory","ethene",0.1873
"5455",2016-05-17 05:00:00,"chbo","Chilbolton Observatory","ethene",0.279231
"5456",2016-05-17 06:00:00,"chbo","Chilbolton Observatory","ethene",0.37465
"5457",2016-05-17 07:00:00,"chbo","Chilbolton Observatory","ethene",0.305393
"5458",2016-05-17 08:00:00,"chbo","Chilbolton Observatory","ethene",0.16646
"5459",2016-05-17 09:00:00,"chbo","Chilbolton Observatory","ethene",0.099179
"5460",2016-05-17 10:00:00,"chbo","Chilbolton Observatory","ethene",0.058148
"5461",2016-05-17 11:00:00,"chbo","Chilbolton Observatory","ethene",0.015216
"5462",2016-05-17 12:00:00,"chbo","Chilbolton Observatory","ethene",0.056338
"5463",2016-05-17 13:00:00,"chbo","Chilbolton Observatory","ethene",0.090046
"5464",2016-05-17 14:00:00,"chbo","Chilbolton Observatory","ethene",0.060531
"5465",2016-05-17 15:00:00,"chbo","Chilbolton Observatory","ethene",0.125613
"5466",2016-05-17 16:00:00,"chbo","Chilbolton Observatory","ethene",0.188111
"5467",2016-05-17 17:00:00,"chbo","Chilbolton Observatory","ethene",0.098279
"5468",2016-05-17 18:00:00,"chbo","Chilbolton Observatory","ethene",0.189959
"5469",2016-05-17 19:00:00,"chbo","Chilbolton Observatory","ethene",0.109245
"5470",2016-05-17 20:00:00,"chbo","Chilbolton Observatory","ethene",0.033494
"5471",2016-05-17 21:00:00,"chbo","Chilbolton Observatory","ethene",0.136543
"5472",2016-05-17 22:00:00,"chbo","Chilbolton Observatory","ethene",0.113698
"5473",NA,"chbo","Chilbolton Observatory","ethene",0.050903
"5474",2016-05-18 00:00:00,"chbo","Chilbolton Observatory","ethene",0.09646
"5475",2016-05-18 01:00:00,"chbo","Chilbolton Observatory","ethene",0.050779
"5476",2016-05-18 02:00:00,"chbo","Chilbolton Observatory","ethene",0.043451
"5477",2016-05-18 03:00:00,"chbo","Chilbolton Observatory","ethene",0.18045
"5478",2016-05-18 04:00:00,"chbo","Chilbolton Observatory","ethene",0.086635
"5479",2016-05-18 05:00:00,"chbo","Chilbolton Observatory","ethene",0.014293
"5480",2016-05-18 06:00:00,"chbo","Chilbolton Observatory","ethene",0.043107
"5481",2016-05-18 07:00:00,"chbo","Chilbolton Observatory","ethene",0.052112
"5482",2016-05-18 08:00:00,"chbo","Chilbolton Observatory","ethene",0.065806
"5483",2016-05-18 09:00:00,"chbo","Chilbolton Observatory","ethene",0.078808
"5484",2016-05-18 10:00:00,"chbo","Chilbolton Observatory","ethene",0.110127
"5485",2016-05-18 11:00:00,"chbo","Chilbolton Observatory","ethene",0.036971
"5486",2016-05-18 12:00:00,"chbo","Chilbolton Observatory","ethene",0.094149
"5487",2016-05-18 13:00:00,"chbo","Chilbolton Observatory","ethene",0.094374
"5488",2016-05-18 14:00:00,"chbo","Chilbolton Observatory","ethene",0.066018
"5489",2016-05-18 15:00:00,"chbo","Chilbolton Observatory","ethene",0.189114
"5490",2016-05-18 16:00:00,"chbo","Chilbolton Observatory","ethene",0.148411
"5491",2016-05-18 17:00:00,"chbo","Chilbolton Observatory","ethene",0.143759
"5492",2016-05-18 18:00:00,"chbo","Chilbolton Observatory","ethene",0.279935
"5493",2016-05-18 19:00:00,"chbo","Chilbolton Observatory","ethene",0.343742
"5494",2016-05-18 20:00:00,"chbo","Chilbolton Observatory","ethene",0.201513
"5495",2016-05-18 21:00:00,"chbo","Chilbolton Observatory","ethene",0.179581
"5496",2016-05-18 22:00:00,"chbo","Chilbolton Observatory","ethene",0.227789
"5497",NA,"chbo","Chilbolton Observatory","ethene",0.083768
"5498",2016-05-19 00:00:00,"chbo","Chilbolton Observatory","ethene",0.15434
"5499",2016-05-19 01:00:00,"chbo","Chilbolton Observatory","ethene",0.193715
"5500",2016-05-19 02:00:00,"chbo","Chilbolton Observatory","ethene",0.268933
"5501",2016-05-19 03:00:00,"chbo","Chilbolton Observatory","ethene",0.109357
"5502",2016-05-19 04:00:00,"chbo","Chilbolton Observatory","ethene",0.175851
"5503",2016-05-19 05:00:00,"chbo","Chilbolton Observatory","ethene",0.126352
"5504",2016-05-19 06:00:00,"chbo","Chilbolton Observatory","ethene",0.198291
"5505",2016-05-19 07:00:00,"chbo","Chilbolton Observatory","ethene",0.174793
"5506",2016-05-19 08:00:00,"chbo","Chilbolton Observatory","ethene",0.152855
"5507",2016-05-19 09:00:00,"chbo","Chilbolton Observatory","ethene",0.167901
"5508",2016-05-19 10:00:00,"chbo","Chilbolton Observatory","ethene",0.168171
"5509",2016-05-19 11:00:00,"chbo","Chilbolton Observatory","ethene",0.058017
"5510",2016-05-19 12:00:00,"chbo","Chilbolton Observatory","ethene",0.090125
"5511",2016-05-19 13:00:00,"chbo","Chilbolton Observatory","ethene",0.080174
"5512",2016-05-19 15:00:00,"chbo","Chilbolton Observatory","ethene",0.085954
"5513",2016-05-19 16:00:00,"chbo","Chilbolton Observatory","ethene",0.095771
"5514",2016-05-19 17:00:00,"chbo","Chilbolton Observatory","ethene",0.098414
"5515",2016-05-19 18:00:00,"chbo","Chilbolton Observatory","ethene",0.148423
"5516",2016-05-19 19:00:00,"chbo","Chilbolton Observatory","ethene",0.11808
"5517",2016-05-19 20:00:00,"chbo","Chilbolton Observatory","ethene",0.13509
"5518",2016-05-19 21:00:00,"chbo","Chilbolton Observatory","ethene",0.075397
"5519",2016-05-19 22:00:00,"chbo","Chilbolton Observatory","ethene",0.078736
"5520",NA,"chbo","Chilbolton Observatory","ethene",0.100035
"5521",2016-05-20 00:00:00,"chbo","Chilbolton Observatory","ethene",0.099148
"5522",2016-05-20 01:00:00,"chbo","Chilbolton Observatory","ethene",0.051594
"5523",2016-05-20 02:00:00,"chbo","Chilbolton Observatory","ethene",0.185682
"5524",2016-05-20 03:00:00,"chbo","Chilbolton Observatory","ethene",0.148777
"5525",2016-05-20 04:00:00,"chbo","Chilbolton Observatory","ethene",0.069859
"5526",2016-05-20 05:00:00,"chbo","Chilbolton Observatory","ethene",0.130869
"5527",2016-05-20 06:00:00,"chbo","Chilbolton Observatory","ethene",0.077255
"5528",2016-05-20 07:00:00,"chbo","Chilbolton Observatory","ethene",0.10985
"5529",2016-05-20 08:00:00,"chbo","Chilbolton Observatory","ethene",0.062214
"5530",2016-05-20 09:00:00,"chbo","Chilbolton Observatory","ethene",0.122536
"5531",2016-05-20 10:00:00,"chbo","Chilbolton Observatory","ethene",0.023719
"5532",2016-05-20 11:00:00,"chbo","Chilbolton Observatory","ethene",0.043985
"5533",2016-05-20 12:00:00,"chbo","Chilbolton Observatory","ethene",0.044689
"5534",2016-05-20 14:00:00,"chbo","Chilbolton Observatory","ethene",0.064423
"5535",2016-05-20 15:00:00,"chbo","Chilbolton Observatory","ethene",0.103904
"5536",2016-05-20 16:00:00,"chbo","Chilbolton Observatory","ethene",0.077166
"5537",2016-05-20 17:00:00,"chbo","Chilbolton Observatory","ethene",0.097641
"5538",2016-05-20 18:00:00,"chbo","Chilbolton Observatory","ethene",0.07376
"5539",2016-05-20 19:00:00,"chbo","Chilbolton Observatory","ethene",0.051906
"5540",2016-05-20 20:00:00,"chbo","Chilbolton Observatory","ethene",0.135582
"5541",2016-05-20 21:00:00,"chbo","Chilbolton Observatory","ethene",0.066979
"5542",2016-05-20 22:00:00,"chbo","Chilbolton Observatory","ethene",0.121937
"5543",NA,"chbo","Chilbolton Observatory","ethene",3.025495
"5544",2016-05-21 00:00:00,"chbo","Chilbolton Observatory","ethene",0.091992
"5545",2016-05-21 01:00:00,"chbo","Chilbolton Observatory","ethene",0.03744
"5546",2016-05-21 02:00:00,"chbo","Chilbolton Observatory","ethene",0.020106
"5547",2016-05-21 03:00:00,"chbo","Chilbolton Observatory","ethene",0.11495
"5548",2016-05-21 04:00:00,"chbo","Chilbolton Observatory","ethene",0.10906
"5549",2016-05-21 05:00:00,"chbo","Chilbolton Observatory","ethene",0.060113
"5550",2016-05-21 06:00:00,"chbo","Chilbolton Observatory","ethene",0.075106
"5551",2016-05-21 07:00:00,"chbo","Chilbolton Observatory","ethene",0.023208
"5552",2016-05-21 08:00:00,"chbo","Chilbolton Observatory","ethene",0.061339
"5553",2016-05-21 09:00:00,"chbo","Chilbolton Observatory","ethene",0.064418
"5554",2016-05-21 10:00:00,"chbo","Chilbolton Observatory","ethene",0.092975
"5555",2016-05-21 11:00:00,"chbo","Chilbolton Observatory","ethene",0.051185
"5556",2016-05-21 12:00:00,"chbo","Chilbolton Observatory","ethene",0.041787
"5557",2016-05-21 13:00:00,"chbo","Chilbolton Observatory","ethene",0.052498
"5558",2016-05-21 14:00:00,"chbo","Chilbolton Observatory","ethene",0.086544
"5559",2016-05-21 15:00:00,"chbo","Chilbolton Observatory","ethene",0.078113
"5560",2016-05-21 16:00:00,"chbo","Chilbolton Observatory","ethene",0.07843
"5561",2016-05-21 17:00:00,"chbo","Chilbolton Observatory","ethene",0.19236
"5562",2016-05-21 18:00:00,"chbo","Chilbolton Observatory","ethene",0.043413
"5563",2016-05-21 19:00:00,"chbo","Chilbolton Observatory","ethene",0.117405
"5564",2016-05-21 20:00:00,"chbo","Chilbolton Observatory","ethene",0.134181
"5565",2016-05-21 21:00:00,"chbo","Chilbolton Observatory","ethene",0.180765
"5566",2016-05-21 22:00:00,"chbo","Chilbolton Observatory","ethene",0.192831
"5567",NA,"chbo","Chilbolton Observatory","ethene",0.183449
"5568",2016-05-22 00:00:00,"chbo","Chilbolton Observatory","ethene",0.12203
"5569",2016-05-22 01:00:00,"chbo","Chilbolton Observatory","ethene",0.219633
"5570",2016-05-22 02:00:00,"chbo","Chilbolton Observatory","ethene",0.229046
"5571",2016-05-22 03:00:00,"chbo","Chilbolton Observatory","ethene",0.256771
"5572",2016-05-22 04:00:00,"chbo","Chilbolton Observatory","ethene",0.228902
"5573",2016-05-22 05:00:00,"chbo","Chilbolton Observatory","ethene",0.09445
"5574",2016-05-22 06:00:00,"chbo","Chilbolton Observatory","ethene",0.129506
"5575",2016-05-22 07:00:00,"chbo","Chilbolton Observatory","ethene",0.058316
"5576",2016-05-22 08:00:00,"chbo","Chilbolton Observatory","ethene",0.066652
"5577",2016-05-22 09:00:00,"chbo","Chilbolton Observatory","ethene",0.116108
"5578",2016-05-22 10:00:00,"chbo","Chilbolton Observatory","ethene",0.098864
"5579",2016-05-22 11:00:00,"chbo","Chilbolton Observatory","ethene",0.040163
"5580",2016-05-22 12:00:00,"chbo","Chilbolton Observatory","ethene",0.032778
"5581",2016-05-22 13:00:00,"chbo","Chilbolton Observatory","ethene",0.031879
"5582",2016-05-22 14:00:00,"chbo","Chilbolton Observatory","ethene",0.101081
"5583",2016-05-22 15:00:00,"chbo","Chilbolton Observatory","ethene",0.108723
"5584",2016-05-22 16:00:00,"chbo","Chilbolton Observatory","ethene",0.17056
"5585",2016-05-22 17:00:00,"chbo","Chilbolton Observatory","ethene",0.072664
"5586",2016-05-22 18:00:00,"chbo","Chilbolton Observatory","ethene",0.16822
"5587",2016-05-22 19:00:00,"chbo","Chilbolton Observatory","ethene",0.193982
"5588",2016-05-22 20:00:00,"chbo","Chilbolton Observatory","ethene",0.058913
"5589",2016-05-22 21:00:00,"chbo","Chilbolton Observatory","ethene",0.103983
"5590",NA,"chbo","Chilbolton Observatory","ethene",0.231783
"5591",2016-05-23 00:00:00,"chbo","Chilbolton Observatory","ethene",0.130409
"5592",2016-05-23 01:00:00,"chbo","Chilbolton Observatory","ethene",0.098907
"5593",2016-05-23 02:00:00,"chbo","Chilbolton Observatory","ethene",0.183232
"5594",2016-05-23 03:00:00,"chbo","Chilbolton Observatory","ethene",0.093178
"5595",2016-05-23 04:00:00,"chbo","Chilbolton Observatory","ethene",0.180932
"5596",2016-05-23 05:00:00,"chbo","Chilbolton Observatory","ethene",0.282821
"5597",2016-05-23 06:00:00,"chbo","Chilbolton Observatory","ethene",0.179507
"5598",2016-05-23 07:00:00,"chbo","Chilbolton Observatory","ethene",0.25688
"5599",2016-05-23 08:00:00,"chbo","Chilbolton Observatory","ethene",0.088334
"5600",2016-05-23 09:00:00,"chbo","Chilbolton Observatory","ethene",0.224218
"5601",2016-05-23 10:00:00,"chbo","Chilbolton Observatory","ethene",0.122746
"5602",2016-05-23 11:00:00,"chbo","Chilbolton Observatory","ethene",0.062532
"5603",2016-05-23 12:00:00,"chbo","Chilbolton Observatory","ethene",0.099014
"5604",2016-05-23 13:00:00,"chbo","Chilbolton Observatory","ethene",0.103536
"5605",2016-05-23 14:00:00,"chbo","Chilbolton Observatory","ethene",0.098708
"5606",2016-05-23 15:00:00,"chbo","Chilbolton Observatory","ethene",0.12724
"5607",2016-05-23 16:00:00,"chbo","Chilbolton Observatory","ethene",0.139172
"5608",2016-05-23 17:00:00,"chbo","Chilbolton Observatory","ethene",0.118007
"5609",2016-05-23 18:00:00,"chbo","Chilbolton Observatory","ethene",0.154355
"5610",2016-05-23 19:00:00,"chbo","Chilbolton Observatory","ethene",0.173361
"5611",2016-05-23 20:00:00,"chbo","Chilbolton Observatory","ethene",0.729101
"5612",2016-05-23 21:00:00,"chbo","Chilbolton Observatory","ethene",0.341685
"5613",2016-05-23 22:00:00,"chbo","Chilbolton Observatory","ethene",0.341568
"5614",NA,"chbo","Chilbolton Observatory","ethene",0.404856
"5615",2016-05-24 00:00:00,"chbo","Chilbolton Observatory","ethene",0.473485
"5616",2016-05-24 01:00:00,"chbo","Chilbolton Observatory","ethene",0.417891
"5617",2016-05-24 02:00:00,"chbo","Chilbolton Observatory","ethene",0.383735
"5618",2016-05-24 03:00:00,"chbo","Chilbolton Observatory","ethene",0.415468
"5619",2016-05-24 04:00:00,"chbo","Chilbolton Observatory","ethene",0.342958
"5620",2016-05-24 05:00:00,"chbo","Chilbolton Observatory","ethene",0.312985
"5621",2016-05-24 06:00:00,"chbo","Chilbolton Observatory","ethene",0.263788
"5622",2016-05-24 07:00:00,"chbo","Chilbolton Observatory","ethene",0.238066
"5623",2016-05-24 08:00:00,"chbo","Chilbolton Observatory","ethene",0.148434
"5624",2016-05-24 09:00:00,"chbo","Chilbolton Observatory","ethene",0.176797
"5625",2016-05-24 10:00:00,"chbo","Chilbolton Observatory","ethene",0.18153
"5626",2016-05-24 11:00:00,"chbo","Chilbolton Observatory","ethene",0.144307
"5627",2016-05-24 12:00:00,"chbo","Chilbolton Observatory","ethene",0.149715
"5628",2016-05-24 13:00:00,"chbo","Chilbolton Observatory","ethene",0.171646
"5629",2016-05-24 14:00:00,"chbo","Chilbolton Observatory","ethene",0.066102
"5630",2016-05-24 15:00:00,"chbo","Chilbolton Observatory","ethene",0.147016
"5631",2016-05-24 16:00:00,"chbo","Chilbolton Observatory","ethene",0.110606
"5632",2016-05-24 17:00:00,"chbo","Chilbolton Observatory","ethene",0.104429
"5633",2016-05-24 18:00:00,"chbo","Chilbolton Observatory","ethene",0.146618
"5634",2016-05-24 19:00:00,"chbo","Chilbolton Observatory","ethene",0.037266
"5635",2016-05-24 20:00:00,"chbo","Chilbolton Observatory","ethene",0.1862
"5636",2016-05-24 21:00:00,"chbo","Chilbolton Observatory","ethene",0.163789
"5637",2016-05-24 22:00:00,"chbo","Chilbolton Observatory","ethene",0.195354
"5638",NA,"chbo","Chilbolton Observatory","ethene",0.147546
"5639",2016-05-25 00:00:00,"chbo","Chilbolton Observatory","ethene",0.120554
"5640",2016-05-25 01:00:00,"chbo","Chilbolton Observatory","ethene",0.251953
"5641",2016-05-25 02:00:00,"chbo","Chilbolton Observatory","ethene",0.197005
"5642",2016-05-25 03:00:00,"chbo","Chilbolton Observatory","ethene",0.200618
"5643",2016-05-25 04:00:00,"chbo","Chilbolton Observatory","ethene",0.207155
"5644",2016-05-25 05:00:00,"chbo","Chilbolton Observatory","ethene",0.111946
"5645",2016-05-25 06:00:00,"chbo","Chilbolton Observatory","ethene",0.1718
"5646",2016-05-25 07:00:00,"chbo","Chilbolton Observatory","ethene",0.145829
"5647",2016-05-25 08:00:00,"chbo","Chilbolton Observatory","ethene",0.072939
"5648",2016-05-25 09:00:00,"chbo","Chilbolton Observatory","ethene",0.116698
"5649",2016-05-25 10:00:00,"chbo","Chilbolton Observatory","ethene",0.149477
"5650",2016-05-25 11:00:00,"chbo","Chilbolton Observatory","ethene",0.084769
"5651",2016-05-25 12:00:00,"chbo","Chilbolton Observatory","ethene",0.209724
"5652",2016-05-25 13:00:00,"chbo","Chilbolton Observatory","ethene",0.168221
"5653",2016-05-25 14:00:00,"chbo","Chilbolton Observatory","ethene",0.295118
"5654",2016-05-25 15:00:00,"chbo","Chilbolton Observatory","ethene",0.253789
"5655",2016-05-25 16:00:00,"chbo","Chilbolton Observatory","ethene",0.388887
"5656",2016-05-25 17:00:00,"chbo","Chilbolton Observatory","ethene",0.375865
"5657",2016-05-25 18:00:00,"chbo","Chilbolton Observatory","ethene",0.242504
"5658",2016-04-01 00:00:00,"chbo","Chilbolton Observatory","ethyne",152.762333
"5659",2016-04-01 01:00:00,"chbo","Chilbolton Observatory","ethyne",150.978135
"5660",2016-04-01 02:00:00,"chbo","Chilbolton Observatory","ethyne",244.362092
"5661",2016-04-01 03:00:00,"chbo","Chilbolton Observatory","ethyne",243.912488
"5662",2016-04-01 04:00:00,"chbo","Chilbolton Observatory","ethyne",142.696319
"5663",2016-04-01 05:00:00,"chbo","Chilbolton Observatory","ethyne",185.170694
"5664",2016-04-01 06:00:00,"chbo","Chilbolton Observatory","ethyne",152.231611
"5665",2016-04-01 07:00:00,"chbo","Chilbolton Observatory","ethyne",163.894376
"5666",2016-04-01 08:00:00,"chbo","Chilbolton Observatory","ethyne",108.126649
"5667",2016-04-01 09:00:00,"chbo","Chilbolton Observatory","ethyne",137.856174
"5668",2016-04-01 10:00:00,"chbo","Chilbolton Observatory","ethyne",138.453153
"5669",2016-04-01 11:00:00,"chbo","Chilbolton Observatory","ethyne",89.364743
"5670",2016-04-01 12:00:00,"chbo","Chilbolton Observatory","ethyne",106.745465
"5671",2016-04-01 13:00:00,"chbo","Chilbolton Observatory","ethyne",84.921629
"5672",2016-04-01 14:00:00,"chbo","Chilbolton Observatory","ethyne",113.417111
